

2066 n rank 2, n<29264
TT. test: r(  4114) = 2 cntrs(a= 8, b= 4) (a/b)= 2 core= 34
TT. test: r(  4121) = 2 cntrs(a= 352, b= 176) (a/b)= 2 core= 4121
TT. test: r(  4123) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 4123
TT. test: r(  4154) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 4154
TT. test: r(  4160) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 65
TT. test: r(  4179) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 4179
TT. test: r(  4185) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 465
TT. test: r(  4218) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 4218
TT. test: r(  4228) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1057
TT. test: r(  4240) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 265
TT. test: r(  4242) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 4242
TT. test: r(  4249) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 4249
TT. test: r(  4258) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 4258
TT. test: r(  4290) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 4290
TT. test: r(  4292) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1073
TT. test: r(  4305) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 4305
TT. test: r(  4324) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1081
TT. test: r(  4370) = 2 cntrs(a= 112, b= 56) (a/b)= 2 core= 4370
TT. test: r(  4379) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 4379
TT. test: r(  4402) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 4402
TT. test: r(  4411) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 4411
TT. test: r(  4420) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1105
TT. test: r(  4441) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 4441
TT. test: r(  4452) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1113
TT. test: r(  4466) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 4466
TT. test: r(  4481) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 4481
TT. test: r(  4488) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 1122
TT. test: r(  4490) = 2 cntrs(a= 176, b= 88) (a/b)= 2 core= 4490
TT. test: r(  4524) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1131
TT. test: r(  4529) = 2 cntrs(a= 320, b= 160) (a/b)= 2 core= 4529
TT. test: r(  4545) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 505
TT. test: r(  4580) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1145
TT. test: r(  4584) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1146
TT. test: r(  4587) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 4587
TT. test: r(  4595) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 4595
TT. test: r(  4616) = 2 cntrs(a= 112, b= 56) (a/b)= 2 core= 1154
TT. test: r(  4620) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1155
TT. test: r(  4626) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 514
TT. test: r(  4633) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 4633
TT. test: r(  4634) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 4634
TT. test: r(  4641) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 4641
TT. test: r(  4649) = 2 cntrs(a= 352, b= 176) (a/b)= 2 core= 4649
TT. test: r(  4656) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 291
TT. test: r(  4674) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 4674
TT. test: r(  4676) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 1169
TT. test: r(  4681) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 4681
TT. test: r(  4705) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 4705
TT. test: r(  4712) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 1178
TT. test: r(  4731) = 2 cntrs(a= 240, b= 120) (a/b)= 2 core= 4731
TT. test: r(  4740) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1185
TT. test: r(  4744) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 1186
TT. test: r(  4747) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 4747
TT. test: r(  4763) = 2 cntrs(a= 240, b= 120) (a/b)= 2 core= 4763
TT. test: r(  4780) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1195
TT. test: r(  4784) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 299
TT. test: r(  4793) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 4793
TT. test: r(  4794) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 4794
TT. test: r(  4804) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1201
TT. test: r(  4810) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 4810
TT. test: r(  4834) = 2 cntrs(a= 72, b= 36) (a/b)= 2 core= 4834
TT. test: r(  4841) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 4841
TT. test: r(  4843) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 4843
TT. test: r(  4850) = 2 cntrs(a= 40, b= 20) (a/b)= 2 core= 194
TT. test: r(  4867) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 4867
TT. test: r(  4868) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 1217
TT. test: r(  4889) = 2 cntrs(a= 352, b= 176) (a/b)= 2 core= 4889
TT. test: r(  4896) = 2 cntrs(a= 8, b= 4) (a/b)= 2 core= 34
TT. test: r(  4898) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 4898
TT. test: r(  4899) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 4899
TT. test: r(  4914) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 546
TT. test: r(  4921) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 4921
TT. test: r(  4932) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 137
TT. test: r(  4961) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 41
TT. test: r(  4964) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 1241
TT. test: r(  4968) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 138
TT. test: r(  4996) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 1249
TT. test: r(  5002) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 5002
TT. test: r(  5008) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 313
TT. test: r(  5049) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 561
TT. test: r(  5065) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 5065
TT. test: r(  5066) = 2 cntrs(a= 240, b= 120) (a/b)= 2 core= 5066
TT. test: r(  5073) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 5073
TT. test: r(  5105) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 5105
TT. test: r(  5115) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 5115
TT. test: r(  5128) = 2 cntrs(a= 24, b= 12) (a/b)= 2 core= 1282
TT. test: r(  5138) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 5138
TT. test: r(  5161) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 5161
TT. test: r(  5168) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 323
TT. test: r(  5185) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 5185
TT. test: r(  5195) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 5195
TT. test: r(  5220) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 145
TT. test: r(  5226) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 5226
TT. test: r(  5250) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 210
TT. test: r(  5259) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 5259
TT. test: r(  5265) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 65
TT. test: r(  5273) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 5273
TT. test: r(  5280) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 330
TT. test: r(  5284) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1321
TT. test: r(  5306) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 5306
TT. test: r(  5314) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 5314
TT. test: r(  5320) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 1330
TT. test: r(  5356) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1339
TT. test: r(  5362) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 5362
TT. test: r(  5384) = 2 cntrs(a= 56, b= 28) (a/b)= 2 core= 1346
TT. test: r(  5394) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 5394
TT. test: r(  5418) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 602
TT. test: r(  5449) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 5449
TT. test: r(  5465) = 2 cntrs(a= 352, b= 176) (a/b)= 2 core= 5465
TT. test: r(  5466) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 5466
TT. test: r(  5467) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 5467
TT. test: r(  5473) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 5473
TT. test: r(  5474) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 5474
TT. test: r(  5475) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 219
TT. test: r(  5481) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 609
TT. test: r(  5506) = 2 cntrs(a= 88, b= 44) (a/b)= 2 core= 5506
TT. test: r(  5516) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 1379
TT. test: r(  5544) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 154
TT. test: r(  5545) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 5545
TT. test: r(  5546) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 5546
TT. test: r(  5548) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 1387
TT. test: r(  5569) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 5569
TT. test: r(  5572) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1393
TT. test: r(  5587) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 5587
TT. test: r(  5593) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 5593
TT. test: r(  5602) = 2 cntrs(a= 56, b= 28) (a/b)= 2 core= 5602
TT. test: r(  5610) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 5610
TT. test: r(  5644) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 1411
TT. test: r(  5648) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 353
TT. test: r(  5650) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 226
TT. test: r(  5657) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 5657
TT. test: r(  5666) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 5666
TT. test: r(  5676) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 1419
TT. test: r(  5736) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1434
TT. test: r(  5738) = 2 cntrs(a= 176, b= 88) (a/b)= 2 core= 5738
TT. test: r(  5746) = 2 cntrs(a= 8, b= 4) (a/b)= 2 core= 34
TT. test: r(  5747) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 5747
TT. test: r(  5772) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1443
TT. test: r(  5794) = 2 cntrs(a= 136, b= 68) (a/b)= 2 core= 5794
TT. test: r(  5796) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 161
TT. test: r(  5809) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 5809
TT. test: r(  5849) = 2 cntrs(a= 416, b= 208) (a/b)= 2 core= 5849
TT. test: r(  5859) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 651
TT. test: r(  5865) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 5865
TT. test: r(  5904) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 41
TT. test: r(  5922) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 658
TT. test: r(  5928) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 1482
TT. test: r(  5936) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 371
TT. test: r(  5962) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 5962
TT. test: r(  5986) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 5986
TT. test: r(  6001) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 6001
TT. test: r(  6010) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 6010
TT. test: r(  6051) = 2 cntrs(a= 240, b= 120) (a/b)= 2 core= 6051
TT. test: r(  6052) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1513
TT. test: r(  6058) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 6058
TT. test: r(  6065) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 6065
TT. test: r(  6066) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 674
TT. test: r(  6073) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 6073
TT. test: r(  6083) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 6083
TT. test: r(  6090) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 6090
TT. test: r(  6106) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 6106
TT. test: r(  6176) = 2 cntrs(a= 40, b= 20) (a/b)= 2 core= 386
TT. test: r(  6201) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 689
TT. test: r(  6242) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 6242
TT. test: r(  6244) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 1561
TT. test: r(  6251) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 6251
TT. test: r(  6274) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 6274
TT. test: r(  6290) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 6290
TT. test: r(  6305) = 2 cntrs(a= 384, b= 192) (a/b)= 2 core= 6305
TT. test: r(  6320) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 395
TT. test: r(  6346) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 6346
TT. test: r(  6355) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 6355
TT. test: r(  6380) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 1595
TT. test: r(  6386) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 6386
TT. test: r(  6402) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 6402
TT. test: r(  6409) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 6409
TT. test: r(  6411) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 6411
TT. test: r(  6425) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 257
TT. test: r(  6440) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1610
TT. test: r(  6441) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 6441
TT. test: r(  6489) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 721
TT. test: r(  6500) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 65
TT. test: r(  6507) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 723
TT. test: r(  6529) = 2 cntrs(a= 320, b= 160) (a/b)= 2 core= 6529
TT. test: r(  6531) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 6531
TT. test: r(  6532) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1633
TT. test: r(  6540) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1635
TT. test: r(  6545) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 6545
TT. test: r(  6555) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 6555
TT. test: r(  6560) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 410
TT. test: r(  6579) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 731
TT. test: r(  6594) = 2 cntrs(a= 112, b= 56) (a/b)= 2 core= 6594
TT. test: r(  6596) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 1649
TT. test: r(  6604) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1651
TT. test: r(  6625) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 265
TT. test: r(  6636) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1659
TT. test: r(  6641) = 2 cntrs(a= 480, b= 240) (a/b)= 2 core= 6641
TT. test: r(  6649) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 6649
TT. test: r(  6657) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 6657
TT. test: r(  6658) = 2 cntrs(a= 56, b= 28) (a/b)= 2 core= 6658
TT. test: r(  6664) = 2 cntrs(a= 8, b= 4) (a/b)= 2 core= 34
TT. test: r(  6674) = 2 cntrs(a= 208, b= 104) (a/b)= 2 core= 6674
TT. test: r(  6681) = 2 cntrs(a= 320, b= 160) (a/b)= 2 core= 6681
TT. test: r(  6683) = 2 cntrs(a= 384, b= 192) (a/b)= 2 core= 6683
TT. test: r(  6690) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 6690
TT. test: r(  6706) = 2 cntrs(a= 112, b= 56) (a/b)= 2 core= 6706
TT. test: r(  6713) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 137
TT. test: r(  6745) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 6745
TT. test: r(  6762) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 138
TT. test: r(  6769) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 6769
TT. test: r(  6771) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 6771
TT. test: r(  6816) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 426
TT. test: r(  6820) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1705
TT. test: r(  6849) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 761
TT. test: r(  6865) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 6865
TT. test: r(  6882) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 6882
TT. test: r(  6906) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 6906
TT. test: r(  6914) = 2 cntrs(a= 216, b= 108) (a/b)= 2 core= 6914
TT. test: r(  6923) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 6923
TT. test: r(  6924) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1731
TT. test: r(  6929) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 41
TT. test: r(  6944) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 434
TT. test: r(  6953) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 6953
TT. test: r(  6963) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 6963
TT. test: r(  6980) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 1745
TT. test: r(  6984) = 2 cntrs(a= 40, b= 20) (a/b)= 2 core= 194
TT. test: r(  6993) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 777
TT. test: r(  6995) = 2 cntrs(a= 384, b= 192) (a/b)= 2 core= 6995
TT. test: r(  7001) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 7001
TT. test: r(  7048) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 1762
TT. test: r(  7072) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 442
TT. test: r(  7080) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 1770
TT. test: r(  7105) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 145
TT. test: r(  7137) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 793
TT. test: r(  7140) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 1785
TT. test: r(  7170) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 7170
TT. test: r(  7176) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 1794
TT. test: r(  7210) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 7210
TT. test: r(  7275) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 291
TT. test: r(  7289) = 2 cntrs(a= 480, b= 240) (a/b)= 2 core= 7289
TT. test: r(  7298) = 2 cntrs(a= 112, b= 56) (a/b)= 2 core= 7298
TT. test: r(  7312) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 457
TT. test: r(  7321) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 7321
TT. test: r(  7361) = 2 cntrs(a= 448, b= 224) (a/b)= 2 core= 7361
TT. test: r(  7394) = 2 cntrs(a= 232, b= 116) (a/b)= 2 core= 7394
TT. test: r(  7395) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7395
TT. test: r(  7410) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 7410
TT. test: r(  7417) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 7417
TT. test: r(  7426) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 7426
TT. test: r(  7432) = 2 cntrs(a= 40, b= 20) (a/b)= 2 core= 1858
TT. test: r(  7440) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 465
TT. test: r(  7449) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 7449
TT. test: r(  7473) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 7473
TT. test: r(  7475) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 299
TT. test: r(  7498) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 7498
TT. test: r(  7546) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 154
TT. test: r(  7560) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 210
TT. test: r(  7561) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 7561
TT. test: r(  7563) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 7563
TT. test: r(  7579) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7579
TT. test: r(  7585) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 7585
TT. test: r(  7602) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 7602
TT. test: r(  7609) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7609
TT. test: r(  7611) = 2 cntrs(a= 240, b= 120) (a/b)= 2 core= 7611
TT. test: r(  7633) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7633
TT. test: r(  7650) = 2 cntrs(a= 8, b= 4) (a/b)= 2 core= 34
TT. test: r(  7658) = 2 cntrs(a= 176, b= 88) (a/b)= 2 core= 7658
TT. test: r(  7689) = 2 cntrs(a= 320, b= 160) (a/b)= 2 core= 7689
TT. test: r(  7707) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7707
TT. test: r(  7721) = 2 cntrs(a= 448, b= 224) (a/b)= 2 core= 7721
TT. test: r(  7747) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7747
TT. test: r(  7756) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1939
TT. test: r(  7769) = 2 cntrs(a= 384, b= 192) (a/b)= 2 core= 7769
TT. test: r(  7779) = 2 cntrs(a= 288, b= 144) (a/b)= 2 core= 7779
TT. test: r(  7793) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7793
TT. test: r(  7794) = 2 cntrs(a= 88, b= 44) (a/b)= 2 core= 866
TT. test: r(  7795) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7795
TT. test: r(  7819) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7819
TT. test: r(  7825) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 313
TT. test: r(  7865) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 65
TT. test: r(  7874) = 2 cntrs(a= 240, b= 120) (a/b)= 2 core= 7874
TT. test: r(  7881) = 2 cntrs(a= 384, b= 192) (a/b)= 2 core= 7881
TT. test: r(  7884) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 219
TT. test: r(  7889) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 161
TT. test: r(  7980) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 1995
TT. test: r(  7995) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 7995
TT. test: r(  8001) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 889
TT. test: r(  8002) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 8002
TT. test: r(  8010) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 890
TT. test: r(  8036) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 41
TT. test: r(  8075) = 2 cntrs(a= 48, b= 24) (a/b)= 2 core= 323
TT. test: r(  8080) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 505
TT. test: r(  8090) = 2 cntrs(a= 224, b= 112) (a/b)= 2 core= 8090
TT. test: r(  8106) = 2 cntrs(a= 160, b= 80) (a/b)= 2 core= 8106
TT. test: r(  8122) = 2 cntrs(a= 64, b= 32) (a/b)= 2 core= 8122
TT. test: r(  8136) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 226
TT. test: r(  8138) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 8138
TT. test: r(  8140) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 2035
TT. test: r(  8145) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 905
TT. test: r(  8162) = 2 cntrs(a= 128, b= 64) (a/b)= 2 core= 8162
TT. test: r(  8169) = 2 cntrs(a= 320, b= 160) (a/b)= 2 core= 8169
TT. test: r(  8170) = 2 cntrs(a= 80, b= 40) (a/b)= 2 core= 8170
TT. test: r(  8194) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 8194
TT. test: r(  8224) = 2 cntrs(a= 32, b= 16) (a/b)= 2 core= 514
TT. test: r(  8234) = 2 cntrs(a= 144, b= 72) (a/b)= 2 core= 8234
TT. test: r(  8235) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 915
TT. test: r(  8236) = 2 cntrs(a= 96, b= 48) (a/b)= 2 core= 2059
TT. test: r(  8241) = 2 cntrs(a= 384, b= 192) (a/b)= 2 core= 8241
TT. test: r(  8250) = 2 cntrs(a= 16, b= 8) (a/b)= 2 core= 330
TT. test: r(  8258) = 2 cntrs(a= 232, b= 116) (a/b)= 2 core= 8258
TT. test: r(  8313) = 2 cntrs(a= 192, b= 96) (a/b)= 2 core= 8313
TT. test: r(  8354) = 2 cntrs(a= 240, b= 120) (a/b)= 2 core= 8354
TT. test: r(  8385) = 2 cntrs(a= 256, b= 128) (a/b)= 2 core= 8385
